,Amount.Requested,Amount.Funded.By.Investors,Interest.Rate,Loan.Length,Loan.Purpose,Debt.To.Income.Ratio,State,Home.Ownership,Monthly.Income,FICO.Range,Open.CREDIT.Lines,Revolving.CREDIT.Balance,Inquiries.in.the.Last.6.Months,Employment.Length
91394,12000,11975.0,7.9,36.0,debt_consolidation,12.78,VA,RENT,10000.0,705.0,9.0,23474.0,0.0,0.0
40061,10000,10000.0,13.49,36.0,credit_card,22.08,NY,RENT,6000.0,680.0,8.0,11088.0,0.0,3.0
9216,10750,10725.0,13.11,36.0,debt_consolidation,14.02,MI,MORTGAGE,4416.67,685.0,6.0,11525.0,0.0,10.0
17731,4000,3975.0,14.83,36.0,moving,22.09,CA,RENT,5600.0,680.0,8.0,7900.0,1.0,5.0
84394,10450,10450.0,13.11,36.0,debt_consolidation,21.33,TX,RENT,2658.83,705.0,10.0,13371.0,1.0,10.0
74496,3000,2950.0,8.9,36.0,home_improvement,16.8,NY,MORTGAGE,4166.67,725.0,4.0,8082.0,0.0,3.0
78960,11000,11000.0,12.12,36.0,debt_consolidation,5.83,CA,MORTGAGE,4583.33,695.0,11.0,12361.0,0.0,10.0
76662,7500,7500.0,13.11,36.0,debt_consolidation,8.04,NJ,RENT,2796.8,690.0,4.0,4788.0,0.0,7.0
11174,7350,7325.0,11.12,36.0,debt_consolidation,20.15,OR,MORTGAGE,4000.0,710.0,17.0,33178.0,0.0,4.0
44650,10000,10000.0,10.74,36.0,debt_consolidation,10.42,NY,RENT,5000.0,720.0,6.0,5510.0,2.0,3.0
44434,8000,8000.0,17.27,36.0,other,12.2,MI,RENT,1750.0,665.0,9.0,5828.0,0.0,4.0
78935,33600,33600.0,23.83,60.0,debt_consolidation,19.11,UT,RENT,7666.67,660.0,18.0,12337.0,0.0,10.0
36760,12000,12000.0,15.27,60.0,credit_card,16.85,VA,RENT,4333.33,700.0,15.0,17997.0,1.0,0.0
28305,5000,5000.0,17.49,60.0,car,16.71,PA,RENT,2400.0,670.0,6.0,2023.0,1.0,3.0
83591,10000,10000.0,11.14,36.0,credit_card,11.64,VA,MORTGAGE,12083.33,715.0,14.0,38378.0,1.0,2.0
84575,2075,2075.0,10.16,36.0,debt_consolidation,22.0,SC,RENT,2250.0,700.0,5.0,7195.0,0.0,2.0
103448,16000,15825.0,16.82,36.0,credit_card,20.3,TX,MORTGAGE,6250.0,665.0,18.0,30772.0,5.0,1.0
60833,6000,6000.0,12.12,36.0,credit_card,30.82,CT,MORTGAGE,4166.67,695.0,8.0,13250.0,1.0,
55999,8600,8600.0,13.99,36.0,credit_card,9.09,CA,RENT,4500.0,680.0,6.0,11183.0,0.0,5.0
80302,16800,16800.0,7.9,60.0,debt_consolidation,3.34,FL,MORTGAGE,10666.67,815.0,7.0,4757.0,0.0,10.0
44003,7200,7200.0,7.51,36.0,medical,4.43,NJ,RENT,3000.0,755.0,6.0,75.0,1.0,6.0
72532,9000,9000.0,13.11,36.0,wedding,24.88,CA,MORTGAGE,5000.0,700.0,12.0,4621.0,3.0,6.0
6211,10000,9767.84,12.87,36.0,debt_consolidation,21.28,GA,MORTGAGE,8333.33,715.0,24.0,9470.0,1.0,0.0
77113,11350,11350.0,14.09,36.0,debt_consolidation,27.41,AZ,RENT,2783.33,675.0,14.0,11031.0,0.0,0.0
71064,6000,6000.0,17.27,60.0,home_improvement,11.2,TX,MORTGAGE,8750.0,685.0,5.0,10980.0,2.0,6.0
62035,4000,4000.0,12.12,36.0,small_business,18.44,AL,RENT,2250.0,680.0,7.0,1955.0,0.0,0.0
46097,6400,6400.0,10.74,36.0,debt_consolidation,19.23,DC,RENT,3833.33,690.0,13.0,10451.0,0.0,0.0
50231,3000,3000.0,18.25,36.0,debt_consolidation,23.18,AL,MORTGAGE,4820.0,660.0,23.0,7949.0,3.0,7.0
15543,1125,1125.0,5.79,36.0,credit_card,17.68,FL,OWN,3083.33,750.0,8.0,3935.0,0.0,6.0
47985,28000,27950.0,13.11,60.0,small_business,0.0,CO,RENT,4806.0,795.0,6.0,0.0,1.0,4.0
90988,6000,6000.0,8.9,36.0,credit_card,24.57,CA,RENT,6666.67,685.0,22.0,6462.0,0.0,2.0
84341,5000,5000.0,6.03,36.0,other,6.11,TX,MORTGAGE,5416.67,795.0,13.0,4956.0,0.0,8.0
39507,20000,19975.0,20.3,60.0,debt_consolidation,20.91,AK,OWN,4916.67,665.0,16.0,32137.0,2.0,10.0
31960,9200,9200.0,7.49,36.0,credit_card,21.52,PA,RENT,2416.67,730.0,10.0,21323.0,1.0,10.0
84317,35000,35000.0,13.11,60.0,other,12.02,CA,MORTGAGE,20833.33,740.0,13.0,40765.0,0.0,5.0
77987,18000,18000.0,20.49,60.0,debt_consolidation,29.25,CA,RENT,3750.0,675.0,18.0,8165.0,0.0,6.0
29223,8250,8250.0,7.49,36.0,credit_card,24.19,CO,RENT,2100.0,720.0,7.0,9469.0,0.0,1.0
26120,1200,1200.0,7.49,36.0,other,17.88,AL,OWN,1666.67,710.0,10.0,9154.0,0.0,10.0
20433,10000,10000.0,9.63,36.0,credit_card,17.96,NY,RENT,7500.0,705.0,8.0,52045.0,0.0,10.0
92965,35000,35000.0,17.27,60.0,debt_consolidation,15.3,MA,MORTGAGE,9000.0,700.0,8.0,41226.0,1.0,10.0
71638,18000,18000.0,15.31,36.0,debt_consolidation,15.56,NM,MORTGAGE,6666.67,690.0,10.0,21174.0,0.0,10.0
29100,20000,19975.0,18.39,60.0,debt_consolidation,15.61,MD,MORTGAGE,7000.0,705.0,6.0,20642.0,2.0,10.0
68581,5500,5500.0,11.14,36.0,credit_card,32.16,PA,OWN,1666.67,690.0,7.0,8826.0,0.0,3.0
97449,35000,35000.0,22.47,60.0,debt_consolidation,18.95,FL,OWN,9583.33,660.0,9.0,14184.0,1.0,
78139,35000,35000.0,21.98,60.0,credit_card,14.68,NY,RENT,9166.67,695.0,12.0,37424.0,0.0,3.0
74944,20950,20875.0,21.49,60.0,debt_consolidation,27.56,NY,MORTGAGE,4500.0,675.0,15.0,24210.0,1.0,6.0
19701,1500,1500.0,9.63,36.0,other,16.98,AZ,MORTGAGE,7725.0,695.0,14.0,30626.0,0.0,6.0
52814,12000,12000.0,19.99,36.0,debt_consolidation,15.16,KY,RENT,4458.33,660.0,8.0,13935.0,1.0,4.0
66454,10000,9975.0,14.33,36.0,debt_consolidation,13.0,CA,MORTGAGE,3625.0,690.0,10.0,8464.0,2.0,0.0
60768,9750,9750.0,18.49,36.0,debt_consolidation,11.59,TX,OWN,2666.67,660.0,7.0,8172.0,0.0,3.0
29410,5600,5575.0,7.49,36.0,debt_consolidation,24.74,WA,RENT,2583.0,740.0,6.0,2454.0,1.0,2.0
44334,11200,11200.0,13.11,60.0,debt_consolidation,11.73,CA,MORTGAGE,3333.33,720.0,8.0,8747.0,0.0,10.0
20640,4000,3975.0,13.43,36.0,small_business,7.6,PA,RENT,1750.0,670.0,7.0,7178.0,3.0,0.0
45821,7000,7000.0,8.9,36.0,small_business,15.79,PA,MORTGAGE,4700.0,700.0,12.0,7012.0,0.0,1.0
91412,18000,18000.0,6.03,36.0,debt_consolidation,10.75,CA,MORTGAGE,7916.67,735.0,13.0,14007.0,2.0,7.0
17850,5000,5000.0,12.61,36.0,debt_consolidation,13.4,CA,RENT,2000.0,695.0,9.0,1753.0,0.0,2.0
15285,10000,9975.0,9.25,36.0,small_business,5.6,VA,RENT,4000.0,705.0,7.0,8528.0,0.0,0.0
26894,9800,9800.0,19.69,60.0,debt_consolidation,14.89,RI,MORTGAGE,5340.25,665.0,8.0,5350.0,1.0,2.0
98259,20000,19975.0,12.12,36.0,credit_card,19.82,UT,MORTGAGE,6750.0,685.0,14.0,21637.0,0.0,5.0
102079,5100,4950.0,18.29,36.0,debt_consolidation,25.67,NJ,RENT,3000.0,640.0,14.0,5004.0,6.0,0.0
60684,8875,8875.0,11.14,36.0,debt_consolidation,31.7,TX,RENT,2160.0,700.0,19.0,17422.0,0.0,10.0
27607,4400,4400.0,5.99,36.0,major_purchase,17.93,PA,OWN,4000.0,765.0,6.0,9945.0,1.0,5.0
38688,35000,23350.0,11.71,60.0,small_business,8.07,CA,MORTGAGE,7500.0,745.0,6.0,5660.0,0.0,3.0
72991,3000,3000.0,18.49,36.0,credit_card,16.07,NJ,OWN,2916.67,660.0,9.0,6403.0,0.0,0.0
36061,4800,4800.0,12.42,36.0,moving,5.31,NY,RENT,3500.0,690.0,8.0,5093.0,0.0,5.0
40081,5375,5375.0,11.71,36.0,debt_consolidation,28.75,KY,MORTGAGE,2166.67,720.0,5.0,15475.0,1.0,8.0
30824,14000,14000.0,11.99,60.0,debt_consolidation,19.52,TX,MORTGAGE,6333.33,705.0,12.0,32213.0,0.0,0.0
14118,19800,19775.0,13.23,36.0,credit_card,20.09,MO,MORTGAGE,6666.67,730.0,8.0,31220.0,0.0,0.0
57483,13025,13025.0,13.11,36.0,credit_card,7.75,UT,MORTGAGE,4333.33,675.0,6.0,13029.0,0.0,10.0
74764,18000,18000.0,18.49,36.0,debt_consolidation,20.56,CA,RENT,9333.33,675.0,12.0,37526.0,1.0,6.0
1670,2500,2275.77,7.68,36.0,major_purchase,17.59,OR,MORTGAGE,3666.67,785.0,6.0,406.0,0.0,10.0
15094,5000,4985.44,7.14,36.0,debt_consolidation,11.4,CT,OWN,4166.67,755.0,6.0,16666.0,1.0,5.0
63651,4500,4500.0,11.14,36.0,credit_card,9.73,CT,RENT,2916.67,685.0,13.0,4265.0,0.0,4.0
72750,15000,15000.0,8.9,36.0,debt_consolidation,8.56,MO,RENT,7500.0,740.0,8.0,8343.0,1.0,0.0
85468,35000,35000.0,20.49,60.0,debt_consolidation,11.84,TX,MORTGAGE,18750.0,715.0,14.0,41707.0,2.0,1.0
31815,4500,4500.0,8.49,36.0,credit_card,2.54,TX,RENT,2166.67,795.0,2.0,527.0,1.0,3.0
75818,4500,4500.0,17.27,36.0,debt_consolidation,16.59,PA,RENT,4666.67,675.0,24.0,893.0,1.0,3.0
14231,1450,1450.0,7.51,36.0,other,22.2,MA,RENT,833.33,740.0,9.0,709.0,0.0,
4537,6000,6000.0,14.96,36.0,small_business,11.55,TX,RENT,7083.33,760.0,7.0,5341.0,0.0,2.0
16023,4500,4500.0,6.54,36.0,medical,15.82,NC,MORTGAGE,3250.0,725.0,16.0,6049.0,0.0,10.0
36134,14000,14000.0,6.62,36.0,debt_consolidation,20.18,TX,RENT,4583.33,750.0,15.0,15890.0,1.0,10.0
87110,15000,15000.0,6.03,36.0,debt_consolidation,8.72,MA,MORTGAGE,12000.0,800.0,17.0,13151.0,0.0,2.0
28467,22000,14550.0,10.99,60.0,debt_consolidation,15.83,TX,MORTGAGE,5243.75,760.0,18.0,14115.0,0.0,2.0
928,10000,1300.0,11.03,36.0,credit_card,11.03,GA,MORTGAGE,6666.67,695.0,8.0,43712.0,0.0,4.0
84897,35000,35000.0,20.49,36.0,debt_consolidation,20.82,TX,MORTGAGE,12333.33,700.0,23.0,36870.0,0.0,10.0
63224,10000,10000.0,20.49,36.0,debt_consolidation,18.75,TX,RENT,5250.0,685.0,25.0,3802.0,1.0,3.0
103951,6000,6000.0,13.98,60.0,medical,24.29,CA,RENT,2400.0,695.0,11.0,6069.0,4.0,9.0
72766,10000,10000.0,15.8,36.0,debt_consolidation,13.1,AK,MORTGAGE,4458.33,675.0,7.0,6413.0,1.0,0.0
4843,10000,9950.0,8.94,36.0,debt_consolidation,13.73,CO,RENT,3125.0,785.0,5.0,417.0,2.0,1.0
101907,12000,3639.28,13.3,36.0,debt_consolidation,12.77,CA,RENT,3000.0,660.0,15.0,8480.0,4.0,6.0
40756,9600,9600.0,14.65,36.0,credit_card,2.21,CA,RENT,5833.33,675.0,7.0,5879.0,1.0,7.0
27030,17800,17775.0,22.11,60.0,debt_consolidation,5.86,NC,RENT,7000.0,660.0,9.0,6708.0,0.0,6.0
69983,2000,2000.0,7.62,36.0,major_purchase,24.69,TX,MORTGAGE,4333.33,765.0,10.0,2792.0,4.0,10.0
100440,18825,18825.0,21.0,60.0,debt_consolidation,19.22,CT,RENT,4583.33,680.0,8.0,17292.0,2.0,10.0
21657,3000,2509.17,13.06,36.0,house,12.06,NV,RENT,2571.42,705.0,2.0,0.0,3.0,6.0
78336,2000,2000.0,13.11,36.0,debt_consolidation,19.13,KY,RENT,2916.67,670.0,7.0,4376.0,0.0,10.0
83749,9000,9000.0,17.77,36.0,debt_consolidation,13.72,CA,RENT,4583.33,670.0,14.0,21175.0,1.0,5.0
96051,5750,5750.0,13.11,36.0,credit_card,24.24,NY,RENT,1675.0,705.0,18.0,8035.0,0.0,4.0
55598,21725,21725.0,19.22,60.0,debt_consolidation,22.48,LA,OWN,3629.58,675.0,7.0,19685.0,0.0,10.0
92347,20000,20000.0,7.9,36.0,debt_consolidation,33.28,NY,RENT,8666.67,725.0,9.0,33067.0,0.0,3.0
34650,15350,15325.0,13.49,60.0,debt_consolidation,28.63,WA,MORTGAGE,3200.0,730.0,6.0,9946.0,1.0,10.0
63101,8400,8400.0,14.33,36.0,debt_consolidation,11.61,CA,RENT,3333.33,670.0,11.0,2060.0,0.0,0.0
29797,4500,4500.0,7.49,36.0,credit_card,27.63,OR,RENT,2700.0,720.0,13.0,9341.0,0.0,4.0
58924,9950,9950.0,15.31,36.0,wedding,7.84,CA,RENT,2833.33,675.0,7.0,4904.0,2.0,
42772,15000,15000.0,7.9,36.0,debt_consolidation,20.75,IL,MORTGAGE,2583.33,725.0,10.0,9608.0,0.0,3.0
8626,10000,9850.0,10.99,36.0,other,19.23,VA,MORTGAGE,9150.0,705.0,16.0,43256.0,2.0,10.0
20234,12000,10400.0,18.25,60.0,car,12.11,CA,RENT,5600.0,660.0,7.0,2409.0,1.0,3.0
1677,8000,3862.32,12.21,36.0,other,13.29,GA,MORTGAGE,12500.0,695.0,10.0,93265.0,1.0,10.0
35161,3000,3000.0,6.03,36.0,debt_consolidation,11.03,NY,MORTGAGE,7500.0,765.0,13.0,10585.0,0.0,
64339,15000,15000.0,14.33,36.0,debt_consolidation,27.25,TX,MORTGAGE,7500.0,680.0,13.0,27872.0,0.0,10.0
100635,12700,12700.0,17.77,36.0,debt_consolidation,23.94,AL,MORTGAGE,3333.33,685.0,14.0,9655.0,3.0,
23566,16000,15745.73,11.11,60.0,debt_consolidation,9.9,MO,RENT,2958.33,765.0,6.0,8943.0,2.0,0.0
60832,7200,7200.0,7.9,36.0,debt_consolidation,21.74,TX,RENT,4300.0,710.0,7.0,33189.0,0.0,10.0
29595,30000,30000.0,20.25,60.0,debt_consolidation,10.46,VA,MORTGAGE,12500.0,695.0,10.0,43491.0,3.0,5.0
48620,20125,20125.0,14.65,36.0,debt_consolidation,17.88,FL,MORTGAGE,10353.33,695.0,11.0,23698.0,1.0,7.0
40753,12000,12000.0,15.27,36.0,credit_card,16.46,PA,OWN,2516.67,670.0,9.0,2174.0,2.0,5.0
9820,5000,4950.0,10.62,60.0,home_improvement,11.23,CA,MORTGAGE,5200.0,745.0,6.0,1941.0,1.0,5.0
7606,8000,7989.96,11.36,36.0,other,5.27,CA,MORTGAGE,13389.15,705.0,6.0,7351.0,1.0,3.0
32191,3600,3600.0,6.62,36.0,credit_card,9.35,TX,RENT,2000.0,735.0,17.0,1710.0,0.0,1.0
3414,8800,8350.0,9.63,36.0,wedding,4.89,GA,MORTGAGE,5479.0,755.0,5.0,6055.0,0.0,6.0
51742,18000,17925.0,19.22,60.0,debt_consolidation,21.36,CA,RENT,6867.92,690.0,13.0,19446.0,0.0,10.0
98167,20000,20000.0,23.76,60.0,debt_consolidation,18.75,VA,MORTGAGE,6266.67,660.0,25.0,10784.0,3.0,10.0
31654,4350,4350.0,5.99,36.0,house,3.12,CA,OWN,2600.0,780.0,5.0,866.0,0.0,0.0
26652,12000,11975.0,10.99,60.0,home_improvement,4.04,NY,MORTGAGE,3416.67,735.0,10.0,6935.0,0.0,0.0
54076,5400,5400.0,13.67,36.0,debt_consolidation,15.42,CA,RENT,1666.67,680.0,6.0,2533.0,0.0,4.0
19695,12000,11950.0,12.68,60.0,debt_consolidation,22.72,NY,RENT,5000.0,700.0,19.0,9002.0,0.0,
62644,12000,12000.0,17.77,36.0,debt_consolidation,24.48,MI,OWN,3333.33,665.0,12.0,16984.0,0.0,10.0
53454,6700,6700.0,7.9,36.0,credit_card,22.19,KS,RENT,2708.33,705.0,10.0,6627.0,0.0,2.0
40692,3750,3750.0,11.71,36.0,debt_consolidation,16.98,CA,RENT,1650.0,675.0,6.0,8101.0,0.0,4.0
55177,8000,8000.0,13.67,36.0,other,23.5,NJ,RENT,2791.67,685.0,5.0,27151.0,0.0,0.0
24187,4500,4500.0,11.49,36.0,other,9.26,CA,RENT,3500.0,695.0,5.0,7247.0,0.0,2.0
20979,6000,5975.0,17.14,60.0,small_business,6.6,FL,MORTGAGE,2500.0,660.0,5.0,5087.0,0.0,8.0
81254,19400,19400.0,23.28,60.0,credit_card,9.3,NC,MORTGAGE,6000.0,660.0,5.0,28921.0,0.0,10.0
13413,25000,15600.0,17.93,60.0,small_business,19.94,CA,RENT,5416.67,690.0,13.0,24810.0,0.0,10.0
34871,8800,8800.0,14.27,36.0,debt_consolidation,9.57,IL,RENT,3833.33,695.0,4.0,8130.0,1.0,4.0
44681,4800,4800.0,13.99,36.0,medical,7.39,OH,RENT,5833.33,680.0,9.0,170.0,2.0,1.0
73773,5175,5175.0,17.77,36.0,credit_card,22.93,NY,RENT,1500.0,660.0,9.0,8577.0,1.0,5.0
12248,10000,9999.36,10.75,60.0,home_improvement,4.05,MD,MORTGAGE,8750.0,795.0,7.0,0.0,1.0,2.0
83704,12000,12000.0,11.14,36.0,other,7.85,VA,RENT,6666.67,720.0,11.0,4428.0,2.0,9.0
43610,5000,5000.0,7.51,36.0,other,11.4,FL,RENT,1666.67,750.0,4.0,7968.0,0.0,10.0
43017,33600,33600.0,17.27,60.0,debt_consolidation,15.08,NY,RENT,5416.67,730.0,5.0,20514.0,1.0,8.0
80198,10000,10000.0,13.11,36.0,debt_consolidation,29.13,TX,MORTGAGE,8750.0,700.0,13.0,11125.0,2.0,0.0
91989,12000,11975.0,16.29,36.0,other,14.29,AZ,MORTGAGE,8541.67,695.0,5.0,5890.0,3.0,10.0
87119,4000,4000.0,14.33,36.0,renewable_energy,22.74,MD,RENT,1666.67,665.0,7.0,278.0,0.0,3.0
66132,20000,20000.0,15.8,36.0,credit_card,13.13,CT,RENT,5000.0,690.0,10.0,17981.0,1.0,3.0
73203,12000,12000.0,14.09,36.0,debt_consolidation,19.49,CA,RENT,6166.67,675.0,13.0,6499.0,0.0,6.0
76842,17500,17500.0,21.0,60.0,home_improvement,1.78,NY,RENT,4166.67,685.0,7.0,3377.0,3.0,10.0
41741,10000,10000.0,11.71,36.0,credit_card,21.18,FL,OWN,3333.33,690.0,8.0,7579.0,0.0,1.0
8127,3000,3000.0,14.22,36.0,moving,10.05,MA,RENT,9166.67,665.0,15.0,22698.0,2.0,6.0
4750,5600,5592.37,8.59,36.0,credit_card,8.34,NJ,MORTGAGE,3250.0,735.0,9.0,2639.0,1.0,5.0
93711,10000,10000.0,15.8,36.0,debt_consolidation,13.32,AZ,RENT,5000.0,670.0,16.0,11286.0,1.0,0.0
28368,5000,5000.0,8.49,36.0,debt_consolidation,22.53,WA,MORTGAGE,3000.0,720.0,9.0,3388.0,2.0,10.0
66425,16000,16000.0,21.49,60.0,small_business,25.76,NY,MORTGAGE,5000.0,670.0,14.0,10881.0,0.0,5.0
13652,4800,4800.0,10.75,36.0,other,22.63,MA,RENT,1750.0,710.0,6.0,11234.0,0.0,5.0
66166,24925,24925.0,18.75,60.0,debt_consolidation,8.51,AK,MORTGAGE,5250.0,710.0,7.0,15288.0,0.0,10.0
73128,4825,4825.0,12.12,36.0,debt_consolidation,4.76,CT,MORTGAGE,5416.67,680.0,8.0,6883.0,0.0,8.0
42032,18750,18750.0,18.25,60.0,debt_consolidation,12.54,CO,MORTGAGE,4833.33,675.0,13.0,11232.0,2.0,10.0
101034,5000,5000.0,15.31,36.0,home_improvement,20.54,CT,MORTGAGE,4166.67,675.0,18.0,12929.0,3.0,10.0
102595,7500,224.99,13.17,36.0,other,1.03,CT,MORTGAGE,8750.0,675.0,3.0,3607.0,4.0,6.0
12429,10000,10000.0,16.82,60.0,debt_consolidation,12.54,MA,RENT,4417.0,680.0,9.0,6630.0,2.0,3.0
36084,5300,5300.0,7.9,36.0,debt_consolidation,9.67,TX,RENT,1945.0,760.0,3.0,5360.0,0.0,8.0
3219,5000,5000.0,9.63,36.0,educational,11.81,AZ,MORTGAGE,9166.67,730.0,16.0,23658.0,2.0,10.0
15120,25000,15051.09,13.23,60.0,debt_consolidation,20.11,TX,MORTGAGE,6666.67,735.0,11.0,33084.0,0.0,10.0
3246,9250,9200.0,11.89,36.0,debt_consolidation,16.28,OH,MORTGAGE,5416.67,745.0,14.0,10111.0,6.0,6.0
14851,19000,18725.0,10.75,60.0,home_improvement,6.19,MD,MORTGAGE,7500.0,775.0,12.0,1142.0,1.0,8.0
45929,2000,2000.0,6.03,36.0,debt_consolidation,8.01,NY,RENT,5833.33,750.0,7.0,2031.0,0.0,0.0
62740,7200,7200.0,20.49,60.0,other,15.14,NJ,RENT,5166.67,670.0,10.0,14585.0,3.0,3.0
70648,8000,8000.0,14.09,36.0,debt_consolidation,19.6,CO,MORTGAGE,5292.0,695.0,13.0,8903.0,1.0,
33500,13000,12875.0,11.71,36.0,debt_consolidation,16.2,NJ,RENT,6932.92,685.0,21.0,27852.0,0.0,9.0
55755,8000,8000.0,16.29,36.0,wedding,2.92,CT,MORTGAGE,4250.0,670.0,5.0,4454.0,2.0,10.0
3158,14000,13675.0,9.63,36.0,debt_consolidation,13.06,CA,MORTGAGE,9083.33,760.0,21.0,46017.0,3.0,10.0
40127,1400,1400.0,12.69,36.0,other,5.93,NJ,OWN,4583.33,700.0,3.0,1029.0,0.0,1.0
77444,9500,9500.0,8.9,36.0,debt_consolidation,27.72,CO,OWN,5000.0,735.0,4.0,18393.0,1.0,6.0
74186,12700,12700.0,11.14,36.0,debt_consolidation,10.53,NJ,OWN,3333.33,705.0,6.0,8948.0,0.0,0.0
45644,10000,10000.0,9.76,36.0,debt_consolidation,18.31,NJ,RENT,2916.67,725.0,6.0,5670.0,1.0,10.0
2868,6000,5691.36,11.89,36.0,major_purchase,11.55,PA,RENT,2917.0,735.0,4.0,1003.0,2.0,1.0
28280,5200,5200.0,13.99,36.0,debt_consolidation,23.18,CA,MORTGAGE,5000.0,680.0,17.0,28118.0,2.0,5.0
50921,9000,8975.0,15.81,36.0,debt_consolidation,10.69,MO,RENT,3750.0,675.0,7.0,6599.0,1.0,10.0
2425,12000,11854.04,14.74,36.0,debt_consolidation,4.62,NY,RENT,4500.0,695.0,3.0,7956.0,0.0,10.0
1337,6600,3800.0,9.07,36.0,other,1.84,FL,OWN,2667.0,740.0,16.0,4889.0,1.0,0.0
56391,10000,10000.0,13.99,36.0,debt_consolidation,8.62,NJ,MORTGAGE,6458.33,670.0,13.0,7200.0,0.0,9.0
27919,1800,1800.0,11.49,36.0,debt_consolidation,16.64,WY,MORTGAGE,4250.0,695.0,11.0,26267.0,0.0,10.0
78789,19000,19000.0,18.75,60.0,home_improvement,17.4,MN,OWN,4000.0,695.0,7.0,5246.0,2.0,10.0
85290,24000,24000.0,20.49,60.0,debt_consolidation,8.69,NJ,MORTGAGE,5833.33,685.0,9.0,23006.0,0.0,10.0
63588,11500,11475.0,11.14,36.0,debt_consolidation,23.4,FL,OWN,2833.33,700.0,8.0,17324.0,0.0,
47887,12100,12100.0,13.67,36.0,debt_consolidation,12.85,FL,RENT,5000.0,690.0,8.0,12026.0,0.0,4.0
28055,12000,12000.0,17.99,60.0,debt_consolidation,23.44,TX,RENT,3916.67,675.0,8.0,8860.0,0.0,0.0
44231,12000,12000.0,15.31,36.0,debt_consolidation,10.69,MA,MORTGAGE,4416.67,675.0,18.0,13194.0,2.0,3.0
88584,10000,10000.0,19.72,36.0,other,27.53,MN,MORTGAGE,2916.67,665.0,14.0,11506.0,0.0,10.0
61697,8875,8875.0,15.31,36.0,debt_consolidation,30.15,NC,RENT,2291.67,680.0,11.0,11798.0,1.0,2.0
64440,10625,10625.0,17.77,36.0,debt_consolidation,22.1,FL,OWN,2633.33,660.0,9.0,12156.0,0.0,0.0
3320,12000,3725.0,14.11,36.0,credit_card,7.23,GA,MORTGAGE,3750.0,670.0,6.0,13018.0,3.0,1.0
95536,10000,10000.0,17.27,36.0,debt_consolidation,28.91,FL,MORTGAGE,3500.0,660.0,11.0,9059.0,1.0,7.0
98428,12000,12000.0,20.49,36.0,credit_card,28.84,IL,RENT,3980.33,660.0,12.0,19234.0,2.0,5.0
26457,14000,12225.0,11.99,60.0,debt_consolidation,14.01,AR,MORTGAGE,4583.33,720.0,9.0,3539.0,0.0,3.0
43465,16000,15975.0,17.58,60.0,debt_consolidation,12.26,MO,MORTGAGE,2666.67,705.0,12.0,18008.0,1.0,0.0
53930,10000,10000.0,15.81,36.0,debt_consolidation,20.89,TX,RENT,5541.67,670.0,14.0,10443.0,1.0,9.0
92051,3625,3625.0,16.29,36.0,small_business,21.75,NY,MORTGAGE,6666.67,720.0,12.0,3226.0,5.0,2.0
78391,8400,8400.0,12.12,36.0,debt_consolidation,22.32,MA,RENT,3333.33,690.0,7.0,5500.0,0.0,4.0
1766,1600,1334.54,15.05,36.0,major_purchase,14.15,FL,RENT,2000.0,665.0,5.0,9603.0,1.0,0.0
82223,3600,3600.0,16.29,36.0,debt_consolidation,24.9,NY,OWN,3666.67,665.0,16.0,11927.0,3.0,10.0
19226,14000,14000.0,17.51,36.0,credit_card,9.37,DC,RENT,7916.67,680.0,3.0,13522.0,0.0,0.0
63697,15675,15675.0,6.03,36.0,small_business,8.86,FL,MORTGAGE,4166.67,795.0,9.0,13020.0,1.0,7.0
2947,6000,5546.81,11.89,36.0,other,19.38,NY,RENT,7250.0,725.0,6.0,42987.0,1.0,10.0
91702,10000,10000.0,8.9,36.0,home_improvement,11.17,GA,MORTGAGE,6666.67,695.0,15.0,14593.0,1.0,6.0
50924,29000,29000.0,7.9,36.0,debt_consolidation,19.25,NY,MORTGAGE,9166.67,765.0,18.0,75212.0,1.0,0.0
35615,4800,4800.0,12.42,36.0,debt_consolidation,17.98,UT,MORTGAGE,4500.0,670.0,9.0,30895.0,0.0,10.0
6084,5000,4900.0,8.94,36.0,educational,13.27,NY,OWN,4166.67,740.0,5.0,4676.0,0.0,3.0
3862,7000,6894.01,12.53,36.0,debt_consolidation,6.64,NJ,MORTGAGE,5000.0,695.0,7.0,11391.0,1.0,5.0
49409,20000,19975.0,16.29,60.0,debt_consolidation,24.05,MD,MORTGAGE,7416.67,705.0,11.0,14944.0,1.0,3.0
89809,9000,9000.0,12.12,36.0,debt_consolidation,10.05,NY,RENT,11666.67,690.0,8.0,9490.0,1.0,0.0
33275,4400,4400.0,12.42,36.0,small_business,19.0,CA,RENT,2000.0,715.0,9.0,2411.0,3.0,5.0
36803,3000,3000.0,11.71,36.0,major_purchase,16.8,GA,RENT,3083.33,695.0,4.0,413.0,0.0,2.0
61587,6250,6250.0,14.33,36.0,credit_card,20.4,FL,MORTGAGE,1750.0,675.0,10.0,7845.0,0.0,4.0
32249,14000,14000.0,6.03,36.0,debt_consolidation,9.0,IL,MORTGAGE,8733.33,770.0,11.0,15108.0,0.0,6.0
39908,30000,30000.0,14.27,36.0,debt_consolidation,8.51,TX,MORTGAGE,9166.67,715.0,10.0,28967.0,0.0,10.0
33029,19600,19600.0,12.42,60.0,debt_consolidation,22.99,AZ,RENT,4166.67,745.0,9.0,14783.0,2.0,0.0
