,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCatStarAll,DemCluster,DemAge,DemMedHomeValue,DemPctVeterans,StatusCat96NK [A],StatusCat96NK [E],StatusCat96NK [F],StatusCat96NK [L],StatusCat96NK [N],StatusCat96NK [S],DemGender [F],DemGender [M],DemGender [U],DemHomeOwner [H],DemHomeOwner [U]
8101,13,60,8,29,15.0,2.38,3.2,2.5,15,130,13,32,82,4,13,31,1,49,,64800.0,23,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8102,1,11,0,6,20.0,20.0,11.36,,23,123,12,32,63,6,6,27,1,41,59.0,68300.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8103,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,0,49,43.0,139200.0,23,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8104,3,9,1,6,13.0,12.0,17.0,13.0,16,104,13,31,62,6,14,24,1,27,67.0,92500.0,35,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8105,6,17,5,14,10.0,7.5,6.0,7.6,16,97,14,34,71,6,17,27,1,27,79.0,94600.0,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8106,2,21,1,13,10.0,10.0,10.76,10.0,18,127,11,30,74,4,12,30,1,27,73.0,129200.0,27,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8107,2,9,0,5,20.0,20.0,11.89,,19,105,13,33,61,6,6,26,1,27,35.0,72400.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8108,3,24,1,14,14.06,14.69,9.82,15.0,19,129,13,34,82,6,16,33,1,28,,91800.0,27,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,1.0,0.0
8109,5,18,2,11,15.0,14.8,9.06,13.5,18,125,13,35,77,6,17,33,1,30,74.0,71400.0,40,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8110,3,3,2,2,20.0,15.0,15.0,15.0,16,33,13,32,29,6,15,13,0,25,69.0,76800.0,17,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8111,6,6,3,3,10.0,9.17,9.17,8.0,15,30,14,29,26,6,13,11,1,18,58.0,81600.0,29,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8112,4,11,1,6,11.0,11.0,8.09,11.0,24,116,11,32,62,6,16,28,1,24,59.0,94500.0,42,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8113,5,16,2,8,7.0,6.8,5.44,5.0,17,89,13,31,60,6,15,23,1,30,75.0,55400.0,24,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8114,1,11,0,5,20.0,20.0,8.18,,19,121,13,31,65,6,6,27,0,17,47.0,100800.0,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8115,3,4,0,1,15.0,15.0,12.5,,18,41,8,23,24,4,4,10,0,20,70.0,79000.0,31,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8116,2,3,1,1,30.0,20.0,16.67,30.0,18,39,13,33,33,6,15,14,0,18,54.0,87000.0,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8117,10,40,8,24,5.0,5.0,4.98,5.0,21,130,11,31,78,6,17,34,1,25,41.0,118400.0,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8118,2,10,0,5,25.0,26.0,20.4,,18,118,13,35,73,6,6,30,0,27,,87200.0,24,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8119,5,11,2,4,15.0,13.0,12.64,10.0,18,53,13,34,47,6,17,20,1,27,73.0,86200.0,33,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8120,5,5,5,5,25.0,25.0,25.0,25.0,22,33,13,31,31,5,14,12,1,25,65.0,69900.0,31,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8121,8,19,6,9,8.0,7.75,6.05,8.0,17,83,14,35,65,6,17,23,1,18,87.0,88200.0,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8122,7,15,5,11,5.0,5.29,5.13,5.4,17,109,13,32,62,6,15,26,1,48,,102900.0,51,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8123,5,8,2,3,8.0,6.2,5.25,4.0,16,42,13,34,34,6,16,15,1,20,61.0,0.0,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8124,2,15,1,11,10.0,6.5,3.4,10.0,17,122,7,17,53,3,7,18,1,26,75.0,226200.0,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8125,6,18,4,11,10.0,5.0,4.67,4.5,18,130,10,27,60,4,12,25,1,26,,226200.0,26,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8126,2,26,1,14,3.0,6.0,4.92,6.0,18,125,12,30,72,5,13,27,1,40,71.0,183200.0,42,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8127,1,4,0,3,75.0,75.0,40.0,,26,67,12,33,54,5,5,19,0,34,47.0,229700.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8128,2,9,0,4,25.0,25.0,12.0,,26,91,12,34,63,5,5,25,1,34,79.0,239900.0,26,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8129,3,14,2,11,25.0,22.67,12.5,25.0,15,103,8,28,63,4,14,26,1,35,,267600.0,43,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8130,6,13,6,12,8.0,7.83,6.15,7.83,17,76,11,31,56,5,14,22,1,35,46.0,346100.0,41,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8131,3,3,2,2,25.0,18.33,18.33,20.0,23,33,17,32,44,7,14,17,0,35,72.0,346100.0,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8132,1,1,1,1,20.0,20.0,20.0,20.0,24,24,7,17,15,3,7,6,1,42,49.0,196200.0,38,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8133,7,7,4,4,6.0,4.29,4.29,4.25,16,33,14,30,28,6,14,12,1,53,75.0,264600.0,51,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8134,2,6,0,3,15.0,12.5,8.5,,20,67,12,31,47,5,5,18,0,28,,209900.0,30,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8135,1,1,1,1,20.0,20.0,20.0,20.0,23,23,8,15,14,3,6,5,0,27,29.0,158500.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8136,2,27,0,14,16.0,15.0,10.89,,18,128,7,17,64,4,4,26,1,52,84.0,86100.0,13,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8137,5,12,2,7,8.0,6.2,7.75,5.5,15,119,12,30,66,5,12,26,1,25,69.0,103300.0,39,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8138,4,17,1,9,10.0,11.0,8.65,12.0,15,127,9,22,47,4,9,19,1,24,77.0,172400.0,48,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8139,5,25,4,13,20.0,21.6,14.8,20.5,24,128,12,34,80,6,17,32,1,35,78.0,307400.0,41,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8140,3,3,2,2,15.0,12.33,12.33,12.5,16,33,12,30,27,5,13,11,0,40,71.0,128300.0,55,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8141,3,4,3,3,12.0,11.33,11.0,11.33,16,29,14,27,26,6,13,11,1,27,53.0,142400.0,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8142,1,12,1,6,25.0,25.0,17.92,25.0,19,77,13,35,62,6,17,25,1,3,,277300.0,33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8143,2,7,1,4,50.0,50.0,31.71,50.0,17,104,13,35,68,6,17,28,0,42,72.0,248700.0,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8144,6,13,4,8,13.0,11.83,9.92,12.0,17,87,8,18,39,4,11,16,0,36,71.0,113500.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8145,1,4,0,2,17.0,17.0,14.25,,18,87,10,24,42,4,4,15,0,40,65.0,158200.0,23,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8146,2,2,0,0,16.0,13.0,13.0,,15,20,12,19,17,5,5,7,0,40,66.0,195200.0,42,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8147,2,28,2,16,10.0,10.0,10.0,10.0,16,126,20,40,100,7,17,36,1,38,66.0,140000.0,34,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0
8148,3,3,1,1,15.0,10.0,10.0,5.0,18,33,12,29,27,6,14,12,0,43,67.0,102800.0,33,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8149,4,12,2,5,10.0,10.25,7.33,10.0,18,69,9,26,37,4,13,14,0,26,83.0,146700.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8150,5,5,2,2,10.0,8.8,8.8,7.5,15,28,14,27,25,6,12,10,1,27,27.0,128600.0,28,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8151,2,7,2,3,23.0,19.5,11.21,19.5,17,56,14,36,64,6,17,25,0,24,47.0,193000.0,41,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8152,3,17,1,7,10.0,9.67,9.0,9.0,5,88,31,53,84,6,17,25,1,24,67.0,158000.0,39,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8153,3,4,2,2,12.0,12.0,10.5,12.0,19,28,12,26,25,6,13,11,0,24,80.0,193000.0,41,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8154,10,37,6,19,8.0,9.0,9.54,8.67,15,129,13,34,90,5,15,33,1,35,,353100.0,34,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8155,2,8,1,4,15.0,13.5,9.75,12.0,15,68,13,30,50,6,13,19,0,35,56.0,547000.0,33,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8156,7,7,5,5,5.0,5.29,5.29,5.4,18,33,12,29,28,6,15,13,1,27,63.0,181700.0,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8157,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,0,46,,84800.0,48,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8158,1,3,1,3,20.0,20.0,13.33,20.0,18,53,12,24,34,6,11,14,0,46,55.0,94500.0,46,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8159,5,20,2,11,9.0,7.8,6.3,7.0,19,129,12,29,75,5,12,30,1,38,,116100.0,17,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8160,2,12,2,10,50.0,37.5,14.92,37.5,18,124,13,32,70,6,16,30,1,46,45.0,78400.0,53,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8161,2,15,1,7,20.0,21.0,12.2,20.0,16,89,14,35,67,6,16,25,1,31,73.0,102100.0,21,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8162,1,3,0,0,40.0,40.0,17.67,,26,50,10,29,35,5,5,14,0,27,,118100.0,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8163,7,9,6,7,13.0,11.29,10.44,11.5,16,41,9,29,37,4,15,15,1,41,63.0,150000.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8164,1,4,0,2,25.0,25.0,11.25,,20,45,13,33,38,6,6,16,0,27,54.0,167900.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8165,4,5,3,3,10.0,8.0,7.6,7.33,16,29,9,21,20,4,10,8,1,27,57.0,167900.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8166,5,6,2,2,8.0,6.8,6.33,6.0,15,24,13,24,22,6,11,9,1,25,,140300.0,34,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8167,9,20,6,12,6.0,4.44,4.15,4.17,18,91,12,30,62,6,17,25,1,27,82.0,103500.0,29,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8168,1,18,0,9,10.0,10.0,8.22,,26,103,9,28,66,4,4,25,1,27,,106900.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8169,3,8,2,4,18.0,16.67,12.88,17.0,17,67,14,35,53,6,16,21,1,27,57.0,148500.0,24,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8170,4,5,2,3,7.0,8.25,7.2,7.5,17,39,12,28,31,6,14,13,0,27,,103500.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8171,2,3,1,1,10.0,7.5,8.33,10.0,18,21,12,20,17,6,10,8,0,27,,142900.0,29,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8172,1,4,1,2,15.0,15.0,12.5,15.0,16,53,13,29,37,6,13,16,0,30,45.0,141800.0,36,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8173,3,12,1,4,10.0,8.33,9.17,10.0,20,77,13,34,58,6,16,22,0,35,57.0,222400.0,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8174,1,1,1,1,20.0,20.0,20.0,20.0,19,19,10,14,11,4,6,5,0,24,39.0,204400.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8175,1,1,1,1,15.0,15.0,15.0,15.0,16,16,11,16,13,4,6,5,0,24,55.0,204400.0,43,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8176,6,17,5,11,6.0,6.0,5.76,6.6,17,89,13,33,58,6,17,24,1,2,69.0,218400.0,36,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8177,1,1,1,1,25.0,25.0,25.0,25.0,17,17,11,16,14,5,7,6,0,40,40.0,151300.0,29,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8178,2,7,1,5,15.0,13.0,7.86,15.0,22,88,11,29,53,5,12,20,0,27,48.0,154300.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8179,2,11,1,7,29.0,29.0,21.36,29.0,23,89,14,36,68,6,17,26,1,30,,154300.0,32,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8180,2,2,2,2,5.0,11.0,11.0,11.0,16,23,10,17,16,4,7,6,0,46,,143600.0,40,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8181,3,13,3,10,47.0,44.0,28.54,44.0,17,130,13,35,77,6,17,33,1,35,78.0,105300.0,48,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8182,2,5,0,0,20.0,16.0,14.4,,19,39,13,35,36,6,6,16,0,38,,83200.0,40,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8183,1,1,1,1,15.0,15.0,15.0,15.0,21,21,8,15,13,3,6,5,0,27,44.0,85700.0,49,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8184,1,11,0,3,17.0,17.0,10.36,,19,86,13,35,54,6,6,24,1,40,48.0,111100.0,45,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8185,6,22,5,12,5.0,5.0,5.09,5.0,17,113,11,30,63,5,15,25,1,35,76.0,93100.0,50,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8186,1,2,0,1,20.0,20.0,12.5,,26,39,9,27,27,4,4,12,0,22,55.0,94900.0,9,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0
8187,6,11,2,4,3.0,4.17,4.09,5.0,18,75,14,34,48,6,15,19,1,27,,115800.0,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8188,3,17,2,13,17.0,15.67,12.12,16.0,25,128,13,35,79,6,17,35,1,40,83.0,99800.0,41,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8189,3,4,2,3,10.0,6.67,5.75,7.5,16,40,13,29,29,6,13,12,0,44,,115800.0,34,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8190,1,7,0,4,20.0,20.0,14.86,,24,120,9,25,61,4,4,26,1,42,69.0,88300.0,38,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8191,2,5,1,3,15.0,14.0,10.2,13.0,18,75,10,26,43,4,11,17,0,12,31.0,143100.0,22,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8192,6,13,5,9,5.0,6.83,5.85,7.2,15,122,12,29,65,5,13,31,1,18,75.0,88900.0,36,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8193,2,11,1,5,15.0,12.5,10.91,15.0,19,127,7,21,46,3,9,17,0,21,,68000.0,34,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8194,3,16,1,10,10.0,12.67,8.63,14.0,15,125,12,33,73,5,15,31,1,29,,72800.0,50,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8195,6,23,5,11,10.0,8.33,7.0,8.0,17,105,7,18,40,4,12,18,1,12,,69800.0,25,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8196,2,21,1,14,14.0,12.0,11.95,10.0,18,126,12,28,75,5,12,30,1,46,75.0,109100.0,41,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8197,3,14,1,7,10.0,13.67,8.86,12.0,18,113,13,31,66,6,15,26,1,52,,87500.0,27,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8198,2,2,1,1,20.0,17.5,17.5,15.0,19,27,11,25,21,5,12,10,0,53,57.0,75700.0,21,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
8199,2,10,1,7,20.0,15.0,7.8,10.0,26,102,11,26,59,4,11,24,1,52,,67500.0,13,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8200,3,54,2,21,10.0,11.67,8.61,11.0,4,126,41,60,139,6,16,35,1,36,48.0,120200.0,30,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8201,0,1,0,0,25.0,0.0,25.0,,20,20,7,7,9,4,4,5,0,46,,63300.0,24,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8202,3,17,2,12,20.0,15.67,15.76,13.5,17,126,13,33,77,6,16,32,1,39,45.0,74600.0,32,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8203,1,9,0,6,15.0,15.0,8.67,,19,126,11,26,62,4,4,25,1,49,55.0,65000.0,25,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8204,2,3,1,1,10.0,8.5,7.33,7.0,19,24,12,22,21,6,10,8,0,46,,130800.0,39,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8205,2,11,1,7,15.0,12.5,11.36,15.0,17,101,13,31,64,6,15,24,1,49,,60900.0,24,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0
8206,1,7,1,4,16.0,16.0,11.86,16.0,18,93,11,23,50,4,8,19,0,42,42.0,160100.0,32,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8207,2,33,1,17,10.0,7.5,5.48,5.0,18,125,13,32,76,6,15,30,1,40,,55300.0,30,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8208,1,1,1,1,20.0,20.0,20.0,20.0,20,20,10,17,15,4,7,6,0,52,43.0,51600.0,5,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8209,7,9,2,4,8.0,6.43,6.11,6.0,17,41,12,33,36,6,16,16,1,45,71.0,90500.0,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8210,3,5,1,1,10.0,10.0,8.2,10.0,18,28,13,26,25,6,13,11,1,11,,67700.0,42,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8211,1,1,1,1,15.0,15.0,15.0,15.0,17,17,10,15,13,4,6,5,0,8,,68100.0,30,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8212,3,3,2,2,15.0,8.33,8.33,5.0,15,23,15,25,24,5,9,8,1,40,71.0,66900.0,24,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0
8213,6,19,4,12,11.0,9.67,7.74,10.0,17,81,14,32,59,6,15,23,1,13,59.0,188300.0,25,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8214,0,6,0,3,25.0,0.0,15.83,,18,50,13,13,44,6,6,20,1,12,56.0,119300.0,43,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8215,4,14,0,8,5.0,4.0,3.29,,15,115,13,31,70,5,5,27,1,11,87.0,140800.0,22,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0
8216,4,11,1,5,10.0,7.0,5.5,10.0,16,89,14,33,57,6,14,22,1,12,36.0,143700.0,22,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8217,3,5,2,3,15.0,13.67,11.4,13.0,18,45,12,29,34,6,13,13,0,14,53.0,174200.0,37,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8218,1,1,1,1,25.0,25.0,25.0,25.0,20,20,11,18,16,5,8,7,0,12,73.0,143700.0,22,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8219,1,5,1,3,15.0,15.0,13.2,15.0,21,75,11,28,51,4,11,18,0,30,62.0,74200.0,18,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8220,1,1,1,1,25.0,25.0,25.0,25.0,22,22,10,16,15,4,7,6,0,30,39.0,61800.0,16,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0
8221,1,9,1,6,15.0,15.0,4.94,15.0,26,119,9,27,57,4,12,26,1,17,53.0,88300.0,29,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8222,1,5,1,3,15.0,15.0,8.4,15.0,26,77,9,26,47,4,11,19,0,27,34.0,66900.0,12,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8223,1,1,1,1,23.0,23.0,23.0,23.0,21,21,10,17,15,4,7,6,0,22,,189700.0,35,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0
8224,12,48,8,27,5.0,5.0,5.67,5.0,16,129,13,33,86,5,16,33,1,24,61.0,137500.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8225,2,4,0,1,20.0,12.5,8.25,,19,44,12,30,34,6,6,13,0,27,61.0,152800.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8226,4,6,3,3,25.0,20.0,19.17,21.67,15,39,13,35,37,6,17,16,0,27,63.0,152800.0,26,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8227,6,8,5,5,10.0,9.67,9.25,9.6,15,33,27,44,45,7,16,14,1,27,58.0,152800.0,26,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,0.0
8228,6,16,6,12,7.0,6.5,5.81,6.5,23,100,12,32,61,6,17,26,1,35,51.0,245300.0,41,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0
8229,11,14,8,10,6.0,6.36,5.93,6.38,17,45,13,32,38,6,16,16,1,35,47.0,390100.0,38,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0
8230,4,4,2,2,10.0,7.75,7.75,7.0,18,33,13,27,25,6,12,10,0,35,87.0,165800.0,46,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8231,1,1,1,1,20.0,20.0,20.0,20.0,17,17,10,15,13,4,6,5,0,19,46.0,201700.0,19,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8232,2,13,0,5,20.0,20.0,11.69,,15,127,14,33,76,7,7,32,0,24,71.0,168900.0,37,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8233,2,18,2,12,10.0,15.0,10.44,15.0,18,85,13,34,66,6,16,25,1,41,50.0,405800.0,0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0
8234,1,1,1,1,35.0,35.0,35.0,35.0,15,15,8,10,10,3,4,4,0,41,,405800.0,0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0
8235,1,8,0,3,18.0,18.0,14.25,,19,105,11,23,57,4,4,22,0,13,75.0,398800.0,35,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0
8236,2,3,1,1,10.0,18.0,15.33,18.0,15,24,28,39,37,7,12,10,0,34,37.0,393700.0,48,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0
