TARGET_B,ID,TARGET_D,GiftCnt36,GiftCntAll,GiftCntCard36,GiftCntCardAll,GiftAvgLast,GiftAvg36,GiftAvgAll,GiftAvgCard36,GiftTimeLast,GiftTimeFirst,PromCnt12,PromCnt36,PromCntAll,PromCntCard12,PromCntCard36,PromCntCardAll,StatusCat96NK,StatusCatStarAll,DemCluster,DemAge,DemGender,DemHomeOwner,DemMedHomeValue,DemPctVeterans,DemMedIncome
1,00144339,$10.00,3,6,1,3,$20.00,$13.33,$11.67,$20.00,22,64,12,31,49,6,14,18,A,0,02,31,U,H,"$294,100",29,"$47,073"
1,00144310,$6.00,1,2,1,1,$6.00,$23.00,$14.50,$23.00,15,17,12,17,15,5,7,6,F,0,05,59,M,H,"$242,400",21,"$47,073"
1,00144309,$25.00,1,1,1,1,$25.00,$25.00,$25.00,$25.00,16,16,12,17,14,5,7,6,F,0,05,43,M,H,"$269,800",19,"$47,073"
1,00144393,$15.00,5,19,0,7,$10.00,$10.00,$8.63,,19,119,13,35,69,6,6,27,S,1,05,78,F,U,"$202,400",21,$0
0,00144425,,7,22,4,12,$20.00,$19.00,$15.77,$18.00,18,93,14,35,69,6,17,27,S,1,15,,M,U,"$382,200",27,$0
0,00144399,,1,1,0,0,$15.00,$15.00,$15.00,,16,16,11,16,13,4,4,5,F,0,11,,F,U,"$341,400",30,$0
0,00144456,,3,5,2,2,$13.00,$7.67,$8.80,$5.00,20,28,12,26,27,6,13,11,A,1,08,,U,H,"$179,700",28,"$50,543"
0,00144488,,5,12,3,6,$19.00,$18.60,$16.25,$20.00,21,76,12,33,56,6,17,24,A,1,06,65,F,H,"$226,900",25,"$50,325"
0,00144525,,1,4,0,1,$40.00,$40.00,$17.50,,25,56,12,30,43,6,6,17,A,0,02,,M,H,"$242,700",36,"$36,902"
1,00144577,$15.00,2,7,2,4,$15.00,$14.00,$9.29,$14.00,17,81,11,27,50,4,10,18,A,0,03,81,M,H,"$573,900",12,"$104,651"
0,00144638,,2,10,0,5,$18.00,$17.00,$15.40,,19,105,12,31,65,5,5,26,A,1,08,,M,H,"$232,700",17,"$40,640"
1,00144631,$25.00,4,7,1,2,$19.00,$17.75,$12.86,$20.00,19,64,13,34,47,6,16,19,A,1,06,35,F,H,"$233,900",16,"$40,640"
0,00144624,,3,6,0,1,$13.00,$25.00,$18.33,,12,52,20,38,46,8,8,18,A,1,06,32,M,H,"$233,900",28,"$40,640"
1,00144676,$5.00,5,49,4,21,$9.00,$7.60,$7.57,$7.25,15,126,10,31,82,4,14,31,S,1,08,75,F,H,"$145,700",19,"$35,778"
0,00144673,,3,17,2,11,$20.00,$19.33,$13.76,$19.00,18,115,14,35,79,6,16,30,S,1,08,,F,H,"$139,400",17,"$35,778"
0,00144655,,1,2,0,1,$32.00,$32.00,$31.00,,18,35,13,28,27,6,6,12,A,0,10,58,F,H,"$125,000",7,"$35,778"
1,00144691,$20.00,1,5,0,2,$20.00,$20.00,$20.00,,20,76,10,22,47,3,3,17,A,0,34,50,M,H,"$580,600",31,"$121,601"
1,00144735,$10.00,5,13,2,5,$10.00,$10.60,$8.62,$11.00,15,81,12,31,57,5,14,22,A,1,03,70,F,H,"$564,900",29,"$122,685"
1,00144729,$5.00,4,7,3,5,$10.00,$14.25,$12.71,$13.33,18,75,13,33,55,6,16,23,A,0,13,81,M,H,"$544,400",36,"$122,685"
0,00144725,,5,10,3,5,$42.00,$36.20,$27.20,$37.00,23,68,14,36,59,6,17,23,S,1,02,67,F,U,"$470,000",28,"$122,685"
1,00144714,$16.00,1,2,1,2,$16.00,$16.00,$13.00,$16.00,23,34,10,24,24,4,10,10,A,0,13,,F,U,"$501,400",22,$0
0,00144751,,1,9,1,4,$20.00,$20.00,$21.11,$20.00,16,85,14,34,58,6,15,23,A,1,08,,F,H,"$156,300",4,"$30,361"
1,00144769,$6.00,3,5,2,2,$7.00,$5.67,$5.80,$6.00,17,28,12,23,22,6,11,9,A,1,11,,U,H,"$587,900",25,"$161,853"
0,00144829,,6,13,5,9,$25.00,$22.50,$15.69,$23.00,20,110,14,35,54,6,16,20,S,1,13,39,M,H,"$593,500",34,"$130,237"
0,00144822,,1,11,1,4,$10.00,$10.00,$20.55,$10.00,24,77,11,30,60,5,13,22,A,0,13,,F,U,"$574,800",32,$0
0,00010847,,5,8,2,2,$38.00,$38.80,$38.38,$34.50,7,29,30,45,56,8,16,14,A,1,13,73,F,U,"$595,600",49,$0
1,00144859,$20.00,2,4,2,4,$12.00,$11.00,$11.75,$11.00,16,44,14,30,33,6,12,12,A,0,00,,F,H,"$357,300",0,"$105,701"
1,00144850,$5.00,6,7,3,3,$7.00,$5.33,$5.43,$5.67,17,28,14,27,25,7,13,12,A,1,00,54,F,H,"$418,300",0,"$105,701"
0,00144846,,2,2,2,2,$40.00,$37.50,$37.50,$37.50,20,23,13,24,23,6,11,9,N,0,00,33,F,H,"$576,500",0,"$105,701"
1,00144926,$20.00,1,5,0,2,$20.00,$20.00,$12.60,,26,66,10,31,50,5,5,20,A,0,11,,F,U,"$513,900",22,$0
1,00144906,$20.00,1,1,1,1,$20.00,$20.00,$20.00,$20.00,25,25,7,18,15,3,7,6,N,0,03,72,U,H,"$378,100",21,"$86,116"
1,00013551,$10.00,2,13,0,3,$20.00,$27.50,$28.92,,5,65,30,52,79,8,8,26,A,1,00,35,F,H,"$439,200",0,"$86,116"
0,00006451,,6,16,4,10,$12.50,$9.75,$9.16,$9.50,20,75,20,42,82,6,17,24,A,1,00,55,M,H,"$418,700",0,"$86,116"
1,00085416,$25.00,1,4,0,1,$20.00,$20.00,$14.00,,26,77,11,31,47,5,5,18,A,1,27,,F,U,"$330,300",23,$0
1,00145010,$20.00,1,17,0,10,$20.00,$20.00,$8.88,,20,126,11,23,69,4,4,26,A,1,03,,F,U,"$324,000",34,$0
0,00145004,,2,11,1,6,$25.00,$37.50,$26.36,$25.00,25,105,13,32,69,6,15,27,A,1,03,51,M,H,"$329,300",34,"$75,923"
0,00144993,,10,16,7,8,$5.00,$5.00,$5.00,$5.00,16,76,14,32,47,6,15,18,S,1,02,61,F,H,"$305,900",25,"$75,923"
0,00144990,,1,4,1,2,$15.00,$15.00,$8.00,$15.00,16,56,11,26,38,5,11,15,A,0,03,33,F,U,"$345,500",17,"$75,923"
1,00144974,$20.00,2,2,2,2,$15.00,$10.00,$10.00,$10.00,24,33,9,24,22,4,10,9,A,0,03,48,M,H,"$340,400",23,"$75,923"
0,00144963,,3,4,3,4,$10.00,$10.00,$8.75,$10.00,20,29,12,25,24,6,13,12,A,0,03,,F,U,"$304,200",34,$0
1,00189902,$6.00,10,44,8,25,$4.00,$4.70,$5.86,$4.88,15,126,10,30,80,5,16,32,S,1,10,51,F,H,"$155,300",6,"$35,841"
0,00145060,,2,15,0,4,$10.00,$7.50,$6.13,,18,77,13,35,56,6,6,24,S,1,14,72,F,U,"$472,000",24,$0
1,00145123,$5.00,4,10,1,4,$5.00,$5.75,$4.10,$10.00,15,110,6,20,33,3,9,13,A,0,11,79,F,H,"$574,300",25,"$88,402"
1,00145120,$10.00,2,11,1,7,$15.00,$15.50,$12.55,$15.00,16,91,14,35,63,6,16,26,S,1,01,60,F,H,"$561,900",24,"$88,402"
1,00145214,$20.00,2,4,1,2,$20.00,$16.00,$13.00,$20.00,16,75,13,28,41,6,12,16,A,0,05,51,F,U,"$177,800",33,$0
1,00145231,$6.00,8,15,7,11,$6.00,$6.00,$5.47,$6.00,15,56,9,26,39,4,13,16,S,1,04,,U,U,$0,26,$0
0,00145252,,5,18,2,11,$10.00,$13.60,$12.61,$16.00,15,125,12,32,74,6,17,31,S,1,03,35,M,U,"$589,300",25,"$174,183"
1,00001617,$15.00,6,11,5,7,$11.00,$11.67,$10.18,$12.00,6,45,28,47,63,11,21,24,A,1,13,75,F,H,"$597,000",38,"$174,183"
0,00010319,,0,17,0,3,$25.00,$0.00,$26.76,,12,103,30,30,95,6,6,26,S,1,13,78,F,H,"$594,800",25,"$174,183"
0,00145284,,3,13,1,8,$50.00,$38.33,$18.62,$30.00,15,123,14,36,75,6,17,33,S,1,01,67,F,H,"$483,300",25,"$86,448"
1,00145275,$20.00,3,10,1,6,$18.00,$16.67,$12.20,$16.00,25,68,12,34,54,6,17,23,A,1,01,66,F,U,"$383,300",13,$0
0,00145315,,1,10,1,8,$20.00,$20.00,$20.50,$20.00,19,124,11,23,58,4,9,24,A,1,07,49,F,H,"$297,500",20,"$44,543"
1,00145310,$20.00,1,9,0,5,$20.00,$20.00,$18.33,,25,76,11,31,56,6,6,23,A,1,01,48,F,U,"$310,000",20,$0
0,00007691,,2,3,1,1,$50.00,$30.00,$23.33,$10.00,18,29,20,34,43,6,13,11,A,0,04,54,M,H,"$330,800",12,"$44,543"
1,00000364,$10.00,6,21,2,4,$10.00,$13.00,$13.52,$13.00,18,85,21,42,70,9,19,26,S,1,01,59,F,H,"$310,000",20,"$44,543"
1,00145346,$16.00,11,30,7,14,$11.00,$11.82,$10.07,$11.43,18,67,13,35,61,6,17,23,S,1,03,50,F,H,"$470,800",16,"$78,360"
1,00145403,$10.00,10,47,7,22,$5.00,$6.20,$5.13,$5.29,18,130,10,31,78,5,16,32,S,1,17,37,F,H,"$273,000",21,"$47,076"
1,00145392,$15.00,3,11,2,8,$12.00,$10.67,$8.27,$11.00,16,88,14,32,61,5,14,24,A,1,12,66,U,U,"$357,000",25,"$47,076"
0,00145387,,3,4,2,3,$21.00,$17.00,$15.25,$15.00,15,53,12,29,38,5,12,15,A,0,11,54,M,H,"$310,000",27,"$47,076"
1,00145383,$10.00,8,9,6,7,$8.00,$6.88,$6.67,$6.50,17,41,12,31,34,6,16,15,S,1,12,59,M,H,"$361,700",23,"$47,076"
1,00145480,$12.00,2,14,1,9,$11.00,$10.00,$7.79,$11.00,20,122,12,29,68,5,12,28,S,1,02,55,F,H,"$332,600",18,"$68,819"
0,00145476,,4,14,3,11,$10.00,$7.50,$6.64,$8.33,16,123,12,32,75,5,14,29,S,1,11,53,F,H,"$286,400",26,"$68,819"
0,00145460,,3,7,2,3,$15.00,$10.00,$9.29,$7.50,17,53,13,32,41,6,15,17,A,0,02,67,F,H,"$350,900",35,"$68,819"
0,00145452,,4,6,2,3,$15.00,$10.50,$9.00,$8.50,15,41,12,32,35,5,14,14,A,1,02,,F,U,"$314,100",50,"$68,819"
0,00145434,,1,1,1,1,$15.00,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,F,0,02,7,F,H,"$358,500",30,"$68,819"
0,00145428,,5,6,3,3,$7.00,$5.20,$5.33,$5.33,17,28,13,23,23,6,11,9,A,1,03,23,F,H,"$339,000",29,"$68,819"
1,00145496,$22.00,2,5,1,4,$19.00,$18.00,$12.20,$17.00,17,51,13,31,40,6,13,16,A,0,02,46,M,U,"$280,300",35,"$58,918"
0,00145588,,2,16,1,12,$12.00,$11.00,$6.13,$12.00,16,128,13,29,71,5,11,27,S,1,22,82,F,H,"$328,900",34,"$73,833"
1,00145540,$21.00,2,2,0,0,$15.00,$10.00,$10.00,,15,28,8,18,18,2,2,6,E,0,13,,M,H,"$417,800",32,"$73,833"
0,00145538,,2,3,2,2,$10.00,$7.50,$6.67,$7.50,19,24,7,18,16,4,9,7,N,0,24,71,F,H,"$365,600",35,"$73,833"
0,00144818,,3,15,2,8,$33.00,$28.67,$23.13,$29.00,16,65,14,36,59,6,17,24,A,1,13,,M,U,"$446,800",36,$0
1,00144812,$50.00,1,2,1,1,$80.00,$80.00,$80.00,$80.00,24,43,11,31,34,6,15,14,A,0,13,69,M,H,"$360,800",32,"$73,833"
0,00004786,,1,2,1,2,$100.00,$100.00,$100.00,$100.00,21,45,30,48,79,5,14,14,A,0,24,55,M,H,"$365,600",35,"$73,833"
1,00187769,$25.00,5,15,4,11,$12.00,$10.80,$10.60,$10.50,16,56,7,15,25,2,6,10,E,1,13,43,M,U,"$505,900",39,$0
0,00188401,,1,6,0,3,$25.00,$21.00,$15.50,,6,96,14,33,76,5,5,27,A,0,22,68,F,U,"$328,900",34,"$73,833"
0,00145611,,1,13,1,6,$10.00,$13.00,$9.77,$13.00,18,69,13,32,60,6,15,21,S,1,17,35,F,H,"$236,800",26,"$58,882"
1,00145637,$25.00,2,8,0,4,$20.00,$18.00,$16.25,,15,87,12,32,58,5,5,23,L,1,13,49,F,U,"$290,800",35,"$43,940"
0,00145646,,7,8,5,5,$7.00,$6.71,$6.25,$6.40,17,29,13,27,28,6,14,12,A,1,16,77,F,H,"$188,700",34,"$68,158"
0,00187676,,6,14,2,7,$5.00,$7.00,$6.50,$6.50,16,45,7,15,19,2,6,8,E,0,08,,U,U,"$174,400",27,$0
0,00145724,,2,10,1,6,$20.00,$20.00,$16.10,$20.00,19,125,13,35,72,6,17,30,A,1,08,40,F,H,"$173,900",28,"$51,699"
1,00145786,$20.00,2,10,1,5,$15.00,$15.00,$7.30,$15.00,24,113,9,27,56,4,12,23,A,0,05,78,M,U,"$212,600",31,"$60,733"
0,00145809,,2,15,1,7,$25.00,$12.00,$11.67,$10.00,17,66,13,35,54,6,17,23,A,1,20,45,F,H,"$160,500",29,"$42,120"
1,00145823,$50.00,1,4,1,3,$50.00,$50.00,$25.00,$50.00,16,91,14,23,47,6,11,19,A,0,03,,F,U,"$329,700",32,$0
0,00146900,,4,5,2,2,$7.00,$7.50,$7.20,$8.50,15,28,13,25,26,5,10,9,A,1,01,,M,U,"$240,400",29,$0
1,00145855,$12.00,5,7,3,4,$13.00,$11.20,$9.71,$12.67,17,45,12,29,34,6,15,15,A,0,03,51,M,H,"$226,400",32,"$69,733"
1,00145838,$8.00,0,1,0,0,$20.00,$0.00,$20.00,,17,17,10,10,12,4,4,4,F,0,14,,U,H,"$201,900",31,"$69,733"
0,00185440,,1,15,1,4,$25.00,$25.00,$18.47,$25.00,5,52,24,42,55,6,15,18,A,1,45,,M,H,"$286,700",37,"$69,733"
1,00002321,$25.00,4,15,3,14,$25.00,$26.25,$38.67,$25.00,9,113,25,45,95,11,22,35,S,1,18,66,M,U,"$217,000",20,$0
1,00145944,$13.00,4,12,1,6,$12.00,$10.50,$6.58,$10.00,18,130,12,34,69,5,16,31,A,0,11,70,F,H,"$267,900",24,"$56,395"
1,00145905,$20.00,4,4,3,3,$20.00,$25.00,$25.00,$30.00,21,33,12,28,30,6,15,13,A,1,11,86,M,H,"$232,800",26,"$56,395"
0,00145903,,2,2,2,2,$30.00,$27.50,$27.50,$27.50,20,32,15,33,32,6,14,12,A,0,12,81,F,H,"$265,200",19,"$56,395"
1,00145895,$15.00,3,4,2,2,$12.00,$11.33,$9.75,$11.00,19,29,13,27,26,6,13,11,A,0,11,,F,U,"$267,900",24,$0
1,00145885,$20.00,1,1,1,1,$20.00,$20.00,$20.00,$20.00,15,15,8,9,9,3,4,4,E,0,11,59,F,H,"$313,000",22,"$56,395"
1,00145982,$30.00,2,11,1,5,$70.00,$55.00,$33.00,$70.00,18,86,13,35,68,6,17,28,S,1,20,39,F,U,"$205,100",37,$0
0,00145972,,2,4,1,2,$2.00,$10.00,$10.50,$18.00,20,44,11,29,37,5,13,14,A,0,20,,M,H,"$201,000",27,"$66,645"
0,00002868,,5,23,1,12,$3.00,$4.80,$4.26,$3.00,16,128,19,38,80,7,15,33,S,1,21,16,F,U,"$160,100",24,$0
1,00190534,$6.00,6,22,4,12,$5.00,$7.00,$5.55,$6.75,17,79,13,33,62,6,17,25,S,1,08,47,F,U,"$192,200",34,"$41,254"
1,00146049,$12.00,3,10,2,6,$12.00,$12.00,$7.50,$11.50,16,76,12,29,51,5,12,19,A,0,02,74,M,H,"$276,800",25,"$41,254"
0,00146036,,5,6,4,5,$10.00,$10.80,$10.67,$10.50,20,40,12,32,35,6,16,15,A,1,08,61,F,U,"$189,300",13,"$41,254"
0,00146014,,1,1,1,1,$15.00,$15.00,$15.00,$15.00,17,17,11,16,14,4,6,5,F,0,03,,U,U,"$318,900",14,$0
0,00146011,,1,1,1,1,$15.00,$15.00,$15.00,$15.00,17,17,10,15,13,4,6,5,F,0,08,51,F,H,"$198,500",24,"$41,254"
0,00146331,,4,18,2,11,$10.00,$10.00,$7.11,$10.50,19,121,14,36,77,6,17,32,S,1,08,,F,U,"$160,800",4,$0
0,00146126,,1,11,0,7,$15.00,$15.00,$9.18,,25,126,6,17,38,2,2,16,A,1,06,70,F,H,"$165,700",29,"$47,472"
0,00146106,,3,13,3,8,$10.00,$15.67,$12.69,$15.67,22,75,11,31,57,5,15,23,A,1,06,86,F,H,"$164,400",29,"$47,472"
0,00146093,,2,7,2,5,$20.00,$17.50,$13.71,$17.50,20,56,13,33,48,6,16,19,A,1,06,53,M,H,"$161,100",23,"$47,472"
1,00146153,$44.00,3,8,1,4,$29.00,$27.00,$18.25,$25.00,18,68,13,35,56,6,17,23,A,1,08,65,F,H,"$144,200",22,"$45,373"
1,00146182,$10.00,4,14,3,8,$10.00,$10.00,$8.64,$10.00,17,88,13,33,60,6,17,25,S,1,06,,F,U,"$183,400",34,"$51,425"
1,00146269,$10.00,2,16,0,10,$13.00,$11.50,$7.25,,19,123,12,25,64,5,5,25,S,1,02,51,F,H,"$297,300",25,"$76,749"
0,00146255,,3,7,1,3,$16.00,$16.00,$8.29,$16.00,22,60,12,30,40,6,14,16,A,0,02,,F,U,"$319,700",17,$0
1,00146241,$50.00,2,2,0,0,$50.00,$30.00,$30.00,,19,28,13,27,24,6,6,11,A,0,02,63,M,H,"$319,600",24,"$76,749"
0,00006665,,10,27,7,13,$10.00,$9.00,$7.22,$9.14,21,86,20,41,82,6,17,26,S,1,02,69,M,U,"$319,600",24,"$76,749"
1,00006185,$30.00,2,11,2,6,$20.00,$12.50,$13.64,$12.50,9,89,21,42,95,8,18,29,A,1,05,72,F,H,"$225,800",28,"$42,822"
1,00146341,$20.00,2,10,1,7,$15.00,$17.50,$9.90,$20.00,26,111,10,28,65,5,13,29,A,1,07,80,M,H,"$239,700",24,"$42,822"
0,00146379,,4,18,2,8,$5.00,$5.50,$4.94,$6.00,15,119,7,21,56,3,9,24,S,1,24,63,F,H,"$329,400",35,"$45,854"
0,00146405,,3,5,2,3,$10.00,$6.67,$7.00,$7.50,17,65,13,23,34,6,10,11,A,0,05,,M,U,"$215,600",30,$0
0,00146395,,3,3,3,3,$20.00,$15.00,$15.00,$15.00,21,33,12,30,30,6,15,13,A,1,05,56,M,H,"$210,800",46,"$64,942"
1,00146392,$20.00,1,1,0,0,$20.00,$20.00,$20.00,,20,20,10,17,15,4,4,6,F,0,05,39,F,H,"$201,600",41,"$64,942"
1,00146463,$5.00,4,18,1,14,$5.00,$5.00,$4.83,$5.00,17,116,10,28,66,4,12,28,S,1,05,71,U,H,"$216,300",32,"$67,986"
1,00146462,$20.00,4,17,4,13,$20.00,$17.75,$9.76,$17.75,16,127,14,35,78,6,16,31,S,1,24,83,M,H,"$221,300",37,"$67,986"
0,00008744,,1,46,0,19,$14.00,$14.00,$8.46,,24,122,21,40,121,5,5,30,A,1,02,85,M,H,"$225,200",43,"$67,986"
0,00146487,,3,19,1,10,$5.00,$8.00,$5.05,$5.00,17,113,11,27,67,4,10,24,S,1,07,,M,H,"$213,100",36,"$49,840"
0,00146472,,1,1,1,1,$20.00,$20.00,$20.00,$20.00,23,23,8,18,16,3,7,6,N,0,08,42,M,H,"$162,700",25,"$49,840"
1,00003018,$25.00,2,6,1,2,$19.00,$15.00,$12.00,$20.00,5,64,27,40,56,7,12,17,A,0,00,,F,U,"$142,900",0,$0
1,00146500,$25.00,1,1,1,1,$25.00,$25.00,$25.00,$25.00,17,17,11,17,16,5,8,7,F,0,19,75,F,H,"$235,300",8,"$51,935"
0,00145313,,2,18,1,8,$27.00,$24.50,$16.11,$27.00,21,105,13,33,67,6,16,28,A,1,06,78,M,H,"$268,300",25,"$51,935"
0,00146555,,2,2,2,2,$30.00,$30.00,$30.00,$30.00,16,21,13,20,19,5,8,7,N,0,08,57,M,H,"$348,500",15,"$75,956"
0,00146547,,3,15,1,8,$11.00,$12.67,$9.33,$12.00,15,99,7,20,49,4,13,24,S,1,13,,F,H,"$348,500",34,"$75,956"
0,00146542,,5,16,3,7,$8.00,$6.80,$5.81,$6.67,22,57,12,34,49,6,17,21,S,1,13,,U,H,"$376,200",41,"$75,956"
0,00146984,,2,2,1,1,$22.00,$16.00,$16.00,$10.00,18,29,11,24,22,5,11,10,A,0,08,58,M,U,"$147,200",16,"$37,283"
1,00146585,$8.00,12,37,9,20,$6.00,$5.75,$4.24,$5.67,15,116,13,31,69,6,17,30,S,1,09,,F,U,"$145,800",24,"$37,283"
1,00146628,$10.00,2,7,1,4,$20.00,$15.00,$13.86,$10.00,15,64,12,30,49,5,13,18,A,1,30,63,F,H,"$199,900",11,"$39,057"
0,00146663,,3,7,1,3,$25.00,$21.67,$15.71,$15.00,17,64,13,34,48,6,16,19,A,0,13,60,F,U,"$505,500",35,$0
0,00146655,,3,3,2,2,$20.00,$11.33,$11.33,$12.50,16,32,12,25,23,6,12,10,A,0,13,40,F,U,"$446,700",43,$0
0,00011067,,2,8,2,4,$20.00,$20.00,$18.75,$20.00,23,88,14,35,71,6,16,24,A,0,13,49,F,U,"$409,800",35,"$73,461"
1,00002020,$7.00,9,40,2,18,$8.00,$8.67,$7.35,$9.00,11,129,25,45,106,11,21,42,S,1,14,73,F,U,"$355,600",37,"$71,746"
1,00163506,$15.00,5,14,3,7,$15.00,$14.00,$15.86,$13.33,16,120,14,33,70,6,16,29,S,1,01,,F,U,"$355,600",37,$0
1,00146742,$15.00,2,7,1,4,$15.00,$15.00,$11.29,$15.00,25,112,10,27,55,5,13,24,A,0,14,67,M,H,"$390,900",40,"$71,746"
0,00146713,,1,5,0,3,$16.00,$16.00,$12.60,,18,53,11,28,36,5,5,15,A,1,33,26,M,U,"$344,800",50,"$71,746"
1,00146703,$15.00,2,2,2,2,$15.00,$12.50,$12.50,$12.50,22,29,10,24,22,4,10,9,A,0,33,,U,U,"$67,500",56,$0
1,00146695,$20.00,1,1,1,1,$20.00,$20.00,$20.00,$20.00,16,16,12,17,14,5,7,6,F,0,14,42,F,H,"$390,900",40,"$71,746"
1,00146814,$15.00,2,10,0,2,$15.00,$17.50,$15.20,,15,81,12,34,63,5,5,24,L,0,19,51,M,H,"$215,900",30,"$53,218"
0,00000714,,8,30,6,14,$38.00,$26.38,$15.10,$27.50,21,76,25,47,106,11,22,39,S,1,19,33,F,H,"$205,100",18,"$53,218"
1,00146835,$25.00,2,3,2,2,$25.00,$15.00,$18.33,$15.00,26,33,11,28,28,5,14,12,A,0,18,48,M,H,"$186,400",26,"$62,357"
0,00146832,,0,1,0,0,$20.00,$0.00,$20.00,,23,23,8,8,13,3,3,5,N,0,20,76,F,H,"$203,500",43,"$62,357"
0,00146942,,1,10,1,8,$16.00,$16.00,$10.10,$16.00,21,125,10,28,61,4,12,25,A,1,01,78,M,H,"$241,700",31,"$89,546"
1,00146940,$15.00,2,8,2,7,$15.00,$14.00,$8.50,$14.00,21,113,10,27,58,4,12,24,A,0,03,87,M,H,"$567,900",29,"$89,546"
1,00146928,$10.00,3,12,1,3,$20.00,$20.00,$14.75,$20.00,24,74,12,34,58,6,17,25,A,0,03,,U,H,"$461,500",29,"$89,546"
1,00146914,$10.00,4,6,3,4,$10.00,$7.25,$6.50,$8.00,19,38,12,32,33,6,15,14,S,1,03,43,F,H,"$367,300",37,"$89,546"
1,00146913,$25.00,4,6,1,2,$20.00,$21.25,$19.17,$20.00,15,41,14,34,37,6,15,14,A,0,11,65,F,H,"$267,400",34,"$89,546"
0,00147006,,4,16,3,7,$10.00,$6.50,$6.31,$6.00,18,64,13,34,57,6,17,22,A,1,07,75,M,H,"$161,300",31,"$33,215"
0,00146990,,1,2,0,0,$20.00,$20.00,$15.00,,19,31,10,23,22,4,4,8,A,0,07,51,F,U,"$166,100",29,"$33,215"
0,00009576,,4,15,2,6,$13.00,$15.00,$8.40,$11.50,17,90,18,31,73,4,10,14,S,1,07,27,F,H,"$161,900",29,"$33,215"
1,00147197,$15.00,10,29,7,14,$5.00,$12.60,$11.72,$13.29,18,69,14,33,58,6,17,23,S,1,09,65,M,U,"$204,800",38,$0
1,00147045,$10.00,5,10,2,4,$10.00,$9.60,$7.90,$9.50,15,76,13,32,55,6,15,21,S,1,02,,F,H,"$198,900",29,"$31,050"
0,00147096,,4,12,3,8,$25.00,$31.25,$20.92,$33.33,20,93,10,31,66,5,16,28,A,1,03,81,F,H,"$254,000",37,"$61,361"
0,00147165,,1,24,0,13,$25.00,$25.00,$18.50,,18,129,8,22,73,4,4,29,A,1,02,,F,U,"$218,200",33,$0
0,00147119,,5,6,4,4,$8.00,$7.60,$7.17,$7.50,18,36,13,34,33,6,16,14,A,1,24,73,F,H,"$312,400",25,"$71,260"
1,00000368,$10.00,6,38,4,22,$10.00,$8.83,$6.50,$8.75,19,129,24,42,114,10,19,42,A,1,02,75,M,H,"$225,700",43,"$71,260"
1,00147190,$10.00,3,8,2,3,$20.00,$16.67,$16.25,$20.00,26,41,10,31,35,5,15,15,A,1,08,49,F,U,"$154,500",20,"$40,119"
0,00147271,,2,13,2,7,$10.00,$10.50,$7.38,$10.50,21,113,13,32,65,6,16,28,S,1,02,39,F,H,"$251,400",48,"$72,198"
0,00147270,,2,8,1,4,$25.00,$25.00,$16.25,$25.00,17,112,13,35,64,6,17,30,A,1,03,66,M,U,"$539,200",43,$0
0,00147260,,1,9,0,4,$20.00,$20.00,$13.33,,26,87,9,28,56,4,4,20,A,1,01,31,M,H,"$242,900",26,"$72,198"
0,00011102,,3,7,2,4,$15.00,$12.33,$11.43,$11.00,18,53,15,35,56,6,16,17,A,1,05,,U,U,"$219,800",32,$0
1,00004638,$25.00,3,32,2,10,$25.00,$25.33,$25.84,$25.00,10,104,30,52,122,6,17,30,A,1,13,73,F,H,"$247,300",32,"$72,198"
1,00147305,$15.00,2,5,0,2,$16.00,$15.00,$12.40,,19,55,12,30,41,6,6,15,A,0,13,45,M,H,"$274,100",30,"$69,038"
0,00147334,,4,38,4,18,$10.00,$8.50,$7.63,$8.50,25,113,12,33,77,6,17,30,S,1,11,66,M,H,"$220,500",29,$0
0,00147386,,0,9,0,5,$25.00,$0.00,$15.67,,18,128,13,13,69,6,6,31,A,1,12,52,F,H,"$445,700",40,"$68,138"
1,00147484,$12.00,2,9,0,2,$12.00,$12.00,$12.22,,18,82,13,33,57,6,6,23,A,0,13,81,M,H,"$543,900",30,"$122,638"
0,00006510,,1,17,0,7,$17.00,$17.00,$10.29,,25,122,15,35,84,4,4,28,A,1,13,83,F,H,"$529,700",30,"$122,638"
1,00147508,$10.00,2,2,1,1,$20.00,$15.00,$15.00,$10.00,19,33,10,25,23,4,10,9,A,0,20,,F,H,"$235,200",34,"$51,437"
0,00147592,,2,3,0,0,$35.00,$27.50,$21.67,,15,44,12,28,31,5,5,12,A,0,03,,F,U,"$364,400",14,$0
0,00147576,,1,1,0,0,$20.00,$20.00,$20.00,,16,16,12,17,14,5,5,6,F,0,01,,F,U,"$350,000",33,$0
0,00147614,,3,3,2,2,$20.00,$15.33,$15.33,$13.00,18,30,13,26,23,6,13,11,A,0,10,,U,U,"$415,500",0,$0
1,00147641,$10.00,6,15,5,10,$10.00,$8.50,$7.13,$8.40,19,75,9,27,48,4,14,20,S,1,20,84,F,U,"$230,200",29,$0
1,00147636,$11.00,5,11,2,3,$5.00,$5.00,$4.27,$5.00,17,56,12,31,43,6,15,18,S,1,18,81,M,H,"$185,900",23,"$61,964"
0,00147634,,3,5,1,2,$12.00,$10.67,$10.40,$10.00,18,57,12,28,36,6,12,14,A,0,20,,F,U,"$230,200",29,$0
